accession,secondary_accessions,name,synonyms,chemical_formula,iupac_name,cas_registry_number,smiles,inchi,inchikey,monisotopic_molecular_weight,average_molecular_weight,file_name,dim
HMDB0004136,['HMDB04136'],D-Threitol,"['D-Threo-tetritol', '(-)-Threitol', '(R*,r*)-1,2,3,4-butanetetrol', 'Threit', 'Threitol', 'Threitol, ((r*,r*)-(+-))-isomer', 'Threitol, (R-(r*,r*))-isomer', '1,2,3,4-Tetrahydroxybutane']",C4H10O4,"(2R,3R)-butane-1,2,3,4-tetrol",2418-52-2,OC[C@@H](O)[C@H](O)CO,"InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4-/m1/s1",UNXHWFMMPAWVPI-QWWZWVQMSA-N,122.057908808,122.1198,HMDB0004136_nmroned_1993_33478.txt,nmroned
HMDB0004230,"['HMDB0003094', 'HMDB03094', 'HMDB04230']",Pyrrole-2-carboxylic acid,"['2-Pyrrolecarboxylic acid', 'Minaline', 'PCA', 'Pyrrole-2-carboxylate', '2-Pyrrolecarboxylate', '1H-Pyrrole-2-carboxylic acid', '1H-Pyrrole-2-carboxylic acid (9ci)', '2-Minaline', 'Minalin', 'PYC', '2-Pyrrolecarboxylic acid, monosodium salt', 'Pyrrole-2-carboxylic acid']",C5H5NO2,1H-pyrrole-2-carboxylic acid,634-97-9,OC(=O)C1=CC=CN1,"InChI=1S/C5H5NO2/c7-5(8)4-2-1-3-6-4/h1-3,6H,(H,7,8)",WRHZVMBBRYBTKZ-UHFFFAOYSA-N,111.032028409,111.0987,HMDB0004230_nmroned_1994_33483.txt,nmroned
HMDB0004327,['HMDB04327'],1-Butanol,"['1-Butyl alcohol', '1-Hydroxybutane', 'BuOH', 'N-Butan-1-ol', 'N-Butanol', 'N-Butyl alcohol', 'N-Butylalkohol', 'Propyl carbinol', 'Butan-1-ol', 'Butanol', 'Butyl alcohol', 'Butyl hydroxide', 'Hemostyp', 'Methylolpropane', 'Propylcarbinol', 'Alcohol, N-butyl', 'N Butyl alcohol', 'Alcohol, butyl', '1 Butanol', 'N Butanol', '1-Butanol']",C4H10O,butan-1-ol,71-36-3,CCCCO,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",LRHPLDYGYMQRHN-UHFFFAOYSA-N,74.073164942,74.1216,HMDB0004327_nmroned_1997_33498.txt,nmroned
HMDB0004350,['HMDB04350'],Anabasine,"['(+-)-Anabasine', 'Neonicotine', '(+/-)-anabasine', ""(-)-2-(3'-Pyridyl)piperidine"", '(-)-Anabasine', '(S)-3-(2-Piperidinyl)pyridine', ""2-(3'-Pyridyl) piperidine"", '2-(3-Pyridinyl)piperidine', '3-(2-Piperidinyl)pyridine', 'Anabasin', 'Anabazin', 'DL-Anabasine', ""L-3-(2'-Piperidyl)pyridine"", 'Neonikotin', 'S-(-)-Anabasine']",C10H14N2,3-(piperidin-2-yl)pyridine,13078-04-1,C1CCC(NC1)C1=CN=CC=C1,"InChI=1S/C10H14N2/c1-2-7-12-10(5-1)9-4-3-6-11-8-9/h3-4,6,8,10,12H,1-2,5,7H2",MTXSIJUGVMTTMU-UHFFFAOYSA-N,162.115698458,162.2316,HMDB0004350_nmroned_1998_33503.txt,nmroned
HMDB0004586,"['HMDB0006539', 'HMDB04586', 'HMDB06539']",Perillic acid,"['4-(1-Methylethenyl)-1-cyclohexene-1-carboxylic acid', '4-Isopropenylcyclohex-1-enecarboxylic acid', '4-(1-Methylethenyl)-1-cyclohexene-1-carboxylate', '4-Isopropenylcyclohex-1-enecarboxylate', 'Perillate', '4-(2-Propenyl)-1-cyclohexane-1-carboxylic acid', '4-Isopropenylcyclohex-1-ene carboxylic acid']",C10H14O2,4-(prop-1-en-2-yl)cyclohex-1-ene-1-carboxylic acid,7694-45-3,CC(=C)C1CCC(=CC1)C(O)=O,"InChI=1S/C10H14O2/c1-7(2)8-3-5-9(6-4-8)10(11)12/h5,8H,1,3-4,6H2,2H3,(H,11,12)",CDSMSBUVCWHORP-UHFFFAOYSA-N,166.099379691,166.22,HMDB0004586_nmroned_2003_33526.txt,nmroned
HMDB0004811,['HMDB04811'],"2,4-Dichlorophenol","['2,4-Dichlorophenol potassium', '2,4-Dichlorophenol, 14C-labeled CPD', '2,4-Dichlorophenol sodium', '4,6-Dichlorophenol', '24-Dichlorophenol', '1,3-dichloro-4-Hydroxybenzene', '2,4-dichloro-Phenol', '2,4-Dichlorophenate', '2,4-Dichlorophenic acid']",C6H4Cl2O,"2,4-dichlorophenol",120-83-2,OC1=CC=C(Cl)C=C1Cl,"InChI=1S/C6H4Cl2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H",HFZWRUODUSTPEG-UHFFFAOYSA-N,161.963920164,163.001,HMDB0004811_nmroned_2004_33529.txt,nmroned
HMDB0004812,"['HMDB0000578', 'HMDB00578', 'HMDB04812']","2,5-Furandicarboxylic acid","['2,5-Dicarboxyfuran', 'Dehydromucic acid', ""Furane-alpha,alpha'-dicarboxylic acid"", 'Furan-2,5-dicarboxylate', 'Dehydromucate', ""Furane-a,alpha'-dicarboxylate"", ""Furane-a,alpha'-dicarboxylic acid"", ""Furane-alpha,alpha'-dicarboxylate"", ""Furane-α,alpha'-dicarboxylate"", ""Furane-α,alpha'-dicarboxylic acid"", 'Furan-2,5-dicarboxylic acid', '2,5-Furandicarboxylate', '(1,5-Dimethylhexyl)hydrazine', 'Dehydroschleimsaeure', 'Furan 2,5-dicarboxylate', 'Furan 2,5-dicarboxylic acid', 'Furan-2,5-dicarbonsaeure', ""Furane-a,a'-dicarboxylate"", ""Furane-a,a'-dicarboxylic acid"", 'FDCA CPD', '2,5-Furandicarboxylic acid']",C6H4O5,"furan-2,5-dicarboxylic acid",3238-40-2,OC(=O)C1=CC=C(O1)C(O)=O,"InChI=1S/C6H4O5/c7-5(8)3-1-2-4(11-3)6(9)10/h1-2H,(H,7,8)(H,9,10)",CHTHALBTIRVDBM-UHFFFAOYSA-N,156.005873238,156.093,HMDB0004812_nmroned_2005_33534.txt,nmroned
HMDB0004814,['HMDB04814'],4-Heptanone,"['4-Oxoheptane', 'Butyrone', 'Di-N-propyl ketone', 'Dipropyl ketone', 'Heptan-4-one', 'Propyl ketone', '4-Heptanone']",C7H14O,heptan-4-one,123-19-3,CCCC(=O)CCC,"InChI=1S/C7H14O/c1-3-5-7(8)6-4-2/h3-6H2,1-2H3",HCFAJYNVAYBARA-UHFFFAOYSA-N,114.10446507,114.1855,HMDB0004814_nmroned_2006_33539.txt,nmroned
HMDB0004815,['HMDB04815'],4-Hydroxy-3-methylbenzoic acid,"['4,3-Cresotic acid', '4-Hydroxy-m-toluic acid', '4,3-Cresotate', '4-Hydroxy-m-toluate', '4-Hydroxy-3-methylbenzoate', '3-Methyl-4-hydroxybenzoate', '3-Methyl-4-hydroxybenzoic acid', '4-Hydroxy-3-methyl-benzoate', '4-Hydroxy-3-methyl-benzoic acid', '4-Hydroxy-3-methoxybenzoic acid', 'Vanillic acid', '4-Hydroxy-3-methylbenzoic acid']",C8H8O3,4-hydroxy-3-methylbenzoic acid,499-76-3,CC1=CC(=CC=C1O)C(O)=O,"InChI=1S/C8H8O3/c1-5-4-6(8(10)11)2-3-7(5)9/h2-4,9H,1H3,(H,10,11)",LTFHNKUKQYVHDX-UHFFFAOYSA-N,152.047344122,152.1473,HMDB0004815_nmroned_2007_33542.txt,nmroned
HMDB0004816,['HMDB04816'],FAPy-adenine,"['4,6-Diamino-5-(formylamino)pyrimidine', '4,6-Diamino-5-N-formamidopyrimidine', '4,6-Diamino-5-pyrimidinylformamide', 'FAPY', 'Fapyade', '4,6-diamino-5-Formamidopyrimidine', 'N-(4,6-diamino-5-Pyrimidinyl)-formamide', 'N-(4,6-diamino-5-Pyrimidinyl)formamide', 'FAPy-adenine']",C5H7N5O,"N-(4,6-diaminopyrimidin-5-yl)formamide",5122-36-1,NC1=NC=NC(N)=C1NC=O,"InChI=1S/C5H7N5O/c6-4-3(10-2-11)5(7)9-1-8-4/h1-2H,(H,10,11)(H4,6,7,8,9)",MVYUVUOSXNYQLL-UHFFFAOYSA-N,153.065059871,153.142,HMDB0004816_nmroned_2008_33545.txt,nmroned
HMDB0004982,['HMDB04982'],cis-4-Octenedioic acid,"['cis-4-Octenedioate', '(Z)-4-Octene-1,8-dioate', '(Z)-4-Octene-1,8-dioic acid', 'cis-4-Octene-1,8-dioate', 'cis-4-Octene-1,8-dioic acid']",C8H12O4,(4Z)-oct-4-enedioic acid,38561-68-1,OC(=O)CC\C=C/CCC(O)=O,"InChI=1S/C8H12O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-2H,3-6H2,(H,9,10)(H,11,12)/b2-1-",LQVYKEXVMZXOAH-UPHRSURJSA-N,172.073558872,172.1785,HMDB0004982_nmroned_2009_33549.txt,nmroned
HMDB0004983,"['HMDB0006702', 'HMDB04983', 'HMDB06702']",Dimethyl sulfone,"['Dimethyl sulphone', 'Methylsulfonylmethane', 'Sulfonylbismethane', 'Sulphonylbismethane', 'Methylsulphonylmethane', 'Dimethyl sulfone, 13C-labeled', 'Methyl sulfone', 'Methyl sulfonmethane', '(Methylsulfonyl)methane', 'Dimethylsulfone', 'Lignisul MSM', 'Opti MSM', 'Sulfonylbis-methane', 'Dimethyl sulfone', 'Sulphonyldimethane']",C2H6O2S,methanesulfonylmethane,67-71-0,CS(C)(=O)=O,"InChI=1S/C2H6O2S/c1-5(2,3)4/h1-2H3",HHVIBTZHLRERCL-UHFFFAOYSA-N,94.008850126,94.133,HMDB0004983_nmroned_2010_33553.txt,nmroned
HMDB0004999,['HMDB04999'],Loperamide,"['Loperamida', 'Loperamidum', 'Diamide', 'Apo-loperamide', 'Imodium a-D', 'Imodium a-D caplets', 'Kaopectate II', 'Loperacap', 'Loperamide hydrochloride', 'Maalox anti-diarrheal', 'Nu-loperamide', 'PMS-Loperamide', 'Rho-loperamide', 'Hydrochloride, loperamide', 'Imodium', 'Monohydrochloride, loperamide', 'Loperamide monohydrochloride']",C29H33ClN2O2,"4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-N,N-dimethyl-2,2-diphenylbutanamide",53179-11-6,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C29H33ClN2O2/c1-31(2)27(33)29(24-9-5-3-6-10-24,25-11-7-4-8-12-25)19-22-32-20-17-28(34,18-21-32)23-13-15-26(30)16-14-23/h3-16,34H,17-22H2,1-2H3",RDOIQAHITMMDAJ-UHFFFAOYSA-N,476.223056017,477.038,HMDB0004999_nmroned_2014_33570.txt,nmroned
HMDB0005000,['HMDB05000'],Loratadine,"['Claritin', '4-(8-Chloro-5,6-dihydro-11H-benzo(5,6)cyclohepta(1,2-b)pyridin-11-ylidene)-1-piperidinecarboxylic acid ethyl ester', 'Alavert', 'Clarium', 'Amantadine', 'Anhissen', 'Bonalerg', 'Claritine', 'Clarityn', 'Clarityne', 'Cronopen', 'Flonidan', 'Fristamin', 'Histaloran', 'Klaritin', 'Lertamine', 'Lisino', 'Loracert', 'Loradex', 'Loranox', 'Lorastine', 'Loratidine', 'Loratadine wyeth brand', 'Wyeth brand OF loratadine']",C22H23ClN2O2,"ethyl 4-{13-chloro-4-azatricyclo[9.4.0.0^{3,8}]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-ylidene}piperidine-1-carboxylate",79794-75-5,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,382.144805697,382.883,HMDB0005000_nmroned_2015_33575.txt,nmroned
HMDB0005015,['HMDB05015'],Gabapentin,"['1-(Aminomethyl)cyclohexaneacetic acid', 'Gabapentina', 'Gabapentine', 'Gabapentinum', 'Neurontin', 'Gralise', '1-(Aminomethyl)cyclohexaneacetate', 'Aclonium', 'Gabapentino', 'Gabapetin', 'Novo-gabapentine', 'Convalis', 'Gabapentin hexal', 'PMS-Gabapentin', 'Gabapentin stada', 'Gabapentin-ratiopharm', 'Novo-gabapentin', 'Apo-gabapentin', 'Gabapentin ratiopharm', 'NovoGabapentin', 'Apo gabapentin', 'ApoGabapentin', 'Novo gabapentin']",C9H17NO2,2-[1-(aminomethyl)cyclohexyl]acetic acid,60142-96-3,NCC1(CC(O)=O)CCCCC1,"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)",UGJMXCAKCUNAIE-UHFFFAOYSA-N,171.125928793,171.2368,HMDB0005015_nmroned_2018_33590.txt,nmroned
HMDB0005016,['HMDB05016'],Venlafaxine,"['Elafax', 'Venlafaxina', 'Venlafaxinum', 'Efectin', 'Efexor', 'Effexor', 'Trevilor', 'Venlafaxin', 'Venlafexine', 'Cyclohexanol, 1-(2-(dimethylamino)-1-(4-methoxyphenyl)ethyl)-, hydrochloride', 'Hydrochloride, venlafaxine', '1-(2-(dimethylamino)-1-(4-Methoxyphenyl)ethyl)cyclohexanol HCL', 'Dobupal', 'Sila venlafaxine', 'Vandral', 'Sila-venlafaxine', 'Venlafaxine hydrochloride']",C17H27NO2,1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,93413-69-5,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,"InChI=1S/C17H27NO2/c1-18(2)13-16(17(19)11-5-4-6-12-17)14-7-9-15(20-3)10-8-14/h7-10,16,19H,4-6,11-13H2,1-3H3",PNVNVHUZROJLTJ-UHFFFAOYSA-N,277.204179113,277.4018,HMDB0005016_nmroned_2019_33595.txt,nmroned
HMDB0005018,['HMDB05018'],Amlodipine,"['3-Ethyl-5-methyl (+-)-2-(2-aminoethoxymethyl)-4-(O-chlorophenyl)-1,4-dihydro-6-methyl-3,5-pyridinedicarboxylate', 'Amlodipine free base', 'Amlodipino', 'Amlodipinum', 'Norvasc', '3-Ethyl-5-methyl (+-)-2-(2-aminoethoxymethyl)-4-(O-chlorophenyl)-1,4-dihydro-6-methyl-3,5-pyridinedicarboxylic acid', 'Amlodipine besilate', 'Amlodipine besylate', 'AMVAZ', 'Istin', 'Pelmec', 'Racemic amlodipine', 'Amlodipine, (+-)-isomer', 'Amlodipine, (+-)-isomer, maleate (1:1)', 'Amlodipine, (S)-isomer, maleate (1:1)', 'Amlor', 'Amlodipine, (R)-isomer', 'Pfizer brand OF amlodipine besilate', 'Amlodipine maleate', 'Amlodipine maleate (1:1)', 'Amlodis', 'Astudal', 'Mack brand OF amlodipine besilate', 'Almirall brand OF amlodipine besilate', 'Eczacibasi brand OF amlodipine besilate']",C20H25ClN2O5,"3-ethyl 5-methyl 2-[(2-aminoethoxy)methyl]-4-(2-chlorophenyl)-6-methyl-1,4-dihydropyridine-3,5-dicarboxylate",88150-42-9,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,"InChI=1S/C20H25ClN2O5/c1-4-28-20(25)18-15(11-27-10-9-22)23-12(2)16(19(24)26-3)17(18)13-7-5-6-8-14(13)21/h5-8,17,23H,4,9-11,22H2,1-3H3",HTIQEAQVCYTUBX-UHFFFAOYSA-N,408.145199627,408.876,HMDB0005018_nmroned_2020_33600.txt,nmroned
HMDB0005038,['HMDB05038'],Citalopram,"['Citadur', 'Bonitrile', 'Celexa', 'Citalopram hydrobromide', 'Nitalapram', 'Escitalopram', 'Cytalopram', 'Lexapro', 'Escitalopram oxalate', 'Seropram']",C20H21FN2O,"1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-1,3-dihydro-2-benzofuran-5-carbonitrile",59729-33-8,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,"InChI=1S/C20H21FN2O/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20/h4-9,12H,3,10-11,14H2,1-2H3",WSEQXVZVJXJVFP-UHFFFAOYSA-N,324.163791509,324.3919,HMDB0005038_nmroned_2022_33610.txt,nmroned
HMDB0005792,['HMDB05792'],Sulforaphane,"['Sulforafan', 'Sulphorafan', 'Sulphoraphane', '(R)-Sulphoraphane', '1-Isothiocyanato-4-methylsulphinylbutane', 'Methylsulfoxybutylisothiocyanate', '4-Methylsulphinylbutyl glucosinolate']",C6H11NOS2,1-isothiocyanato-4-methanesulfinylbutane,4478-93-7,CS(=O)CCCCN=C=S,"InChI=1S/C6H11NOS2/c1-10(8)5-3-2-4-7-6-9/h2-5H2,1H3",SUVMJBTUFCVSAD-UHFFFAOYSA-N,177.028205359,177.288,HMDB0005792_nmroned_2025_33625.txt,nmroned
HMDB0005794,['HMDB05794'],Quercetin,"['2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4-one', ""3,3',4',5,7-Pentahydroxyflavone"", ""3,5,7,3',4'-Pentahydroxyflavone"", 'Sophoretin', 'Xanthaurine', ""3,3',4,5,7-Pentahydroxyflavone"", 'Dikvertin', '2-(3,4-Dihydroxy-phenyl)-3,5,7-trihydroxy-chromen-4-one', ""3',4',5,7-Tetrahydroxyflavan-3-ol"", ""3',4',5,7-Tetrahydroxyflavon-3-ol"", ""3,4',5,5',7-Pentahydroxy-flavone"", '3,5,7-Trihydroxy-2-(3,4-dihydroxyphenyl)-4H-chromen-4-ON', 'Flavin meletin', 'Meletin', 'Quercetin dihydrate', 'Quercetol', 'Quertin', '2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-4H-benzopyran-4-one', '3,3’,4’,5,7-Pentahydroxyflavone', '3,5,7,3’,4’-Pentahydroxyflavone', '3,5,7-Trihydroxy-2-(3,4-dihydroxyphenyl)-4H-chromen-4-one', ""3'-Hydroxykaempferol"", '3’-Hydroxykaempferol', 'Quercetine', 'Quertine']",C15H10O7,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one",117-39-5,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C=C2)=C1,"InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H",REFJWTPEDVJJIY-UHFFFAOYSA-N,302.042652674,302.2357,HMDB0005794_nmroned_2026_33629.txt,nmroned
HMDB0005800,['HMDB05800'],Luteolin,"['2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-benzopyrone', '2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one', ""3',4',5,7-Tetrahydroxyflavone"", ""5,7,3',4'-Tetrahydroxyflavone"", 'Digitoflavone', 'Flacitran', 'Luteolol', 'Salifazide', '2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4H-benzopyrone-4-one', '2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one', 'Luteoline', ""3',4',5,7-Tetrahydroxy-flavone"", '2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4H-benzopyran-4-one', '3’,4’,5,7-Tetrahydroxyflavone', '5,7,3’,4’-Tetrahydroxyflavone', 'Cyanidenon']",C15H10O6,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one",491-70-3,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1,"InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H",IQPNAANSBPBGFQ-UHFFFAOYSA-N,286.047738052,286.2363,HMDB0005800_nmroned_2027_33634.txt,nmroned
HMDB0005801,['HMDB05801'],Kaempferol,"[""3,4',5,7-Tetrahydroxyflavone"", ""4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-5,7,4'-trihydroxyflavonol"", ""5,7,4'-Trihydroxyflavonol"", 'C.I. 75640', 'Campherol', 'Indigo yellow', 'Kaempherol', 'Kampherol', 'Kempferol', 'Nimbecetin', 'Pelargidenolon', 'Populnetin', 'Rhamnolutein', 'Rhamnolutin', 'Robigenin', 'Swartziol', 'Trifolitin', '3,5,7-Trihydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one', ""3,4',5,7-Tetrahydroxy-flavone (7ci,8ci)"", '3,5,7-Trihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one', 'Kampferol', '3,4’,5,7-Tetrahydroxyflavone', ""3,5,7,4'-Tetrahydroxyflavone"", '3,5,7,4’-Tetrahydroxyflavone', ""3'-Deoxyquercetin"", '3’-Deoxyquercetin', '5,7,4’-Trihydroxyflavonol', 'Kaemferol', 'Kaempferol', 'Kampcetin', 'Pelargidenon']",C15H10O6,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one",520-18-3,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1,"InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H",IYRMWMYZSQPJKC-UHFFFAOYSA-N,286.047738052,286.2363,HMDB0005801_nmroned_2028_33639.txt,nmroned
HMDB0005807,['HMDB05807'],Gallic acid,"['3,4,5-Trihydroxybenzoic acid', 'Pyrogallol-5-carboxylic acid', '3,4,5-Trihydroxybenzoate', 'Pyrogallol-5-carboxylate', 'Gallate', 'Acid, gallic', '3,4,5-Trihydroxy-benzoate', '3,4,5-Trihydroxy-benzoic acid', '3,4,5-Trihydroxybenzoic acid (acd/name 4.0)', 'Gallic acid polymer', 'Gallic acid tech.', 'Galop', '3,4,5-Hydroxybenzoic acid', 'Gallic acid']",C7H6O5,"3,4,5-trihydroxybenzoic acid",149-91-7,OC(=O)C1=CC(O)=C(O)C(O)=C1,"InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)",LNTHITQWFMADLM-UHFFFAOYSA-N,170.021523293,170.12,HMDB0005807_nmroned_2029_33642.txt,nmroned
HMDB0005994,['HMDB05994'],Hexanal,"['1-Hexanal', 'Aldehyde C-6', 'C6 Aldehyde', 'Caproaldehyde', 'Caproic aldehyde', 'Hexaldehyde', 'Hexan-1-al', 'Hexanaldehyde', 'Hexoic aldehyde', 'Hexylaldehyde', 'N-C5H11CHO', 'N-Caproaldehyde', 'N-Caproic aldehyde', 'N-Hexanal', 'N-Hexylaldehyde', 'Capronaldehyde', 'Hexanal', 'n-Capronaldehyde']",C6H12O,hexanal,66-25-1,CCCCCC=O,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3",JARKCYVAAOWBJS-UHFFFAOYSA-N,100.088815006,100.1589,HMDB0005994_nmroned_2033_33661.txt,nmroned
HMDB0006050,['HMDB06050'],o-Tyrosine,"['2-Amino-3-(2-hydroxyphenyl)propanoic acid', '2-Amino-3-(2-hydroxyphenyl)propanoate', '2-Hydroxy-DL-phenylalanine', '2-Hydroxy-phenylalanine', '2-Hydroxyphenylalanine', '2-Tyrosine', '3-(O-Hydroxyphenyl)DL-alanine', 'DL- O-Tyrosine', 'DL-3-(O-Hydroxyphenyl)alanine', 'DL-O-Tyrosine', 'Ortho-tyrosine', '2-Tyrosine, (D)-isomer', '2-Tyrosine, (DL)-isomer', '2-Tyrosine, (L)-isomer']",C9H11NO3,2-amino-3-(2-hydroxyphenyl)propanoic acid,2370-61-8,NC(CC1=CC=CC=C1O)C(O)=O,"InChI=1S/C9H11NO3/c10-7(9(12)13)5-6-3-1-2-4-8(6)11/h1-4,7,11H,5,10H2,(H,12,13)",WRFPVMFCRNYQNR-UHFFFAOYSA-N,181.073893223,181.1885,HMDB0006050_nmroned_2035_33670.txt,nmroned
HMDB0006115,['HMDB06115'],Benzaldehyde,"['Artificial almond oil', 'Benzanoaldehyde', 'Benzene carbaldehyde', 'Benzene carboxaldehyde', 'Benzenecarbonal', 'Benzenecarboxaldehyde', 'Benzenemethylal', 'Benzoic acid aldehyde', 'Benzoic aldehyde', 'Benzylaldehyde', 'Ethereal oil OF bitter almonds', 'Phenylformaldehyde', 'Phenylmethanal', 'Synthetic oil OF bitter almond', 'Benzoate aldehyde', 'Almond artificial essential oil', 'Artificial bitter almond oil', 'Artificial essential oil OF almond', 'Benzadehyde', 'Benzaldehyde FFC', 'Benzene methylal', 'Benzoate', 'Benzoic acid', 'Benzoyl hydride', 'Benzyaldehyde', 'BEZ', 'Caswell no. 076', 'FEMA no. 2127', 'Oil OF bitter almond', 'Phenylmethanal benzenecarboxaldehyde', 'Benzaldehyde, formyl-(14)C-labeled']",C7H6O,benzaldehyde,100-52-7,O=CC1=CC=CC=C1,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,HUMNYLRZRPPJDN-UHFFFAOYSA-N,106.041864814,106.1219,HMDB0006115_nmroned_2036_33675.txt,nmroned
HMDB0006219,['HMDB06219'],13-cis-Retinoic acid,"['(7E,9E,11E,13Z)-Retinoic acid', '13-cis-Vitamin a acid', '13-RA', 'Accutane', 'Amnesteem', 'cis-RA', 'Claravis', 'Isotretinoina', 'Isotretinoine', 'Isotretinoino', 'Isotretinoinum', 'Neovitamin a acid', 'Absorica', 'Sotret', '(7E,9E,11E,13Z)-Retinoate', '13-cis-Retinoate', '(13-cis)-Retinoate', '(13-cis)-Retinoic acid', 'CIP-isotretinoin', 'cis-Retinoate', 'cis-Retinoic acid', 'Isotretinoin', 'Isotrex', 'Retinoate', 'Retinoic acid', 'Roaccutan', 'Roaccutane', 'Roacutan', 'Teriosal', 'Isotretinoin zinc salt, 13 cis isomer', 'Isotretinoin zinc salt, 13-cis-isomer', '13 cis Retinoic acid', '13-cis-Retinoate,isotretinoin', '13-cis-Retinoic acid']",C20H28O2,"(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid",4759-48-2,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O,"InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8+,16-14-",SHGAZHPCJJPHSC-XFYACQKRSA-N,300.20893014,300.4351,HMDB0006219_nmroned_2037_33680.txt,nmroned
HMDB0006478,"['HMDB0240630', 'HMDB06478']",Isovaleraldehyde,"['3-Methylbutyraldehyde', 'beta-Methylbutanal', 'Iso-C4H9CHO', 'Isoamyl aldehyde', 'Isopentaldehyde', 'Isovaleral', 'Isovalerylaldehyde', 'b-Methylbutanal', 'Β-methylbutanal', 'Isovaleraldehyde', '2-Methylbutanal-4', '3-Methyl-1-butanal', '3-Methyl-butanal', '3-Methyl-butyraldehyde', '3-Methylbutan-1-al', '3-Methylbutanal', 'Isoamylaldehyde', 'Isopentanal', 'Isovaleric aldehyde', 'Methyl butanal', 'iso-Valeraldehyde']",C5H10O,3-methylbutanal,590-86-3,CC(C)CC=O,"InChI=1S/C5H10O/c1-5(2)3-4-6/h4-5H,3H2,1-2H3",YGHRJJRRZDOVPD-UHFFFAOYSA-N,86.073164942,86.1323,HMDB0006478_nmroned_2040_33695.txt,nmroned
